date,銘柄名,コード,業種,TOPIXに占める個別銘柄のウエイト,ニューインデックス区分,URL
2025/6/30,ＡＲＥホールディングス,5857,非鉄金属,0.000186,TOPIX Small 1,
2025/6/30,横河ブリッジホールディングス,5911,金属製品,0.000111,TOPIX Small 1,
2025/6/30,文化シヤッター,5930,金属製品,0.000158,TOPIX Small 1,
2025/6/30,ノーリツ,5943,金属製品,0.000066,TOPIX Small 1,
2025/6/30,ユニプレス,5949,輸送用機器,0.00004,TOPIX Small 1,
2025/6/30,ジーテクト,5970,金属製品,0.00005,TOPIX Small 1,
2025/6/30,東プレ,5975,金属製品,0.000086,TOPIX Small 1,
2025/6/30,パイオラックス,5988,金属製品,0.000061,TOPIX Small 1,
2025/6/30,タクマ,6013,機械,0.000168,TOPIX Small 1,
2025/6/30,ＫｅｅＰｅｒ技研,6036,サービス業,0.000056,TOPIX Small 1,
2025/6/30,ジャパンマテリアル,6055,サービス業,0.000115,TOPIX Small 1,
2025/6/30,Ｍ＆Ａキャピタルパートナーズ,6080,サービス業,0.000062,TOPIX Small 1,
2025/6/30,シグマクシス・ホールディングス,6088,サービス業,0.000093,TOPIX Small 1,
2025/6/30,ツガミ,6101,機械,0.000099,TOPIX Small 1,
2025/6/30,オークマ,6103,機械,0.000161,TOPIX Small 1,
2025/6/30,芝浦機械,6104,機械,0.000102,TOPIX Small 1,
2025/6/30,アイダエンジニアリング,6118,機械,0.000051,TOPIX Small 1,
2025/6/30,牧野フライス製作所,6135,機械,0.000318,TOPIX Small 1,
2025/6/30,旭ダイヤモンド工業,6140,機械,0.000045,TOPIX Small 1,
2025/6/30,ソディック,6143,機械,0.000065,TOPIX Small 1,
2025/6/30,ベルシステム２４ホールディングス,6183,サービス業,0.000035,TOPIX Small 1,
2025/6/30,ストライク,6196,サービス業,0.000046,TOPIX Small 1,
2025/6/30,ソラスト,6197,サービス業,0.000029,TOPIX Small 1,
2025/6/30,インソース,6200,サービス業,0.000055,TOPIX Small 1,
2025/6/30,リケンＮＰＲ,6209,機械,0.000074,TOPIX Small 1,
2025/6/30,島精機製作所,6222,機械,0.000037,TOPIX Small 1,
2025/6/30,オプトラン,6235,機械,0.000067,TOPIX Small 1,
2025/6/30,やまびこ,6250,機械,0.000087,TOPIX Small 1,
2025/6/30,野村マイクロ・サイエンス,6254,機械,0.000106,TOPIX Small 1,
2025/6/30,平田機工,6258,機械,0.000071,TOPIX Small 1,
2025/6/30,タツモ,6266,機械,0.00004,TOPIX Small 1,
2025/6/30,三井海洋開発,6269,機械,0.000196,TOPIX Small 1,
2025/6/30,ホソカワミクロン,6277,機械,0.000094,TOPIX Small 1,
2025/6/30,ユニオンツール,6278,機械,0.000061,TOPIX Small 1,
2025/6/30,日精エー・エス・ビー機械,6284,機械,0.000058,TOPIX Small 1,
2025/6/30,サトー,6287,機械,0.000064,TOPIX Small 1,
2025/6/30,技研製作所,6289,機械,0.000035,TOPIX Small 1,
2025/6/30,ＴＯＷＡ,6315,機械,0.000154,TOPIX Small 1,
2025/6/30,酉島製作所,6363,機械,0.000043,TOPIX Small 1,
2025/6/30,オルガノ,6368,機械,0.000348,TOPIX Small 1,
2025/6/30,椿本チエイン,6371,機械,0.000194,TOPIX Small 1,
2025/6/30,日機装,6376,精密機器,0.000082,TOPIX Small 1,
2025/6/30,ＣＫＤ,6407,機械,0.000182,TOPIX Small 1,
2025/6/30,平和,6412,機械,0.000175,TOPIX Small 1,
2025/6/30,マースグループホールディングス,6419,機械,0.000049,TOPIX Small 1,
2025/6/30,ダイコク電機,6430,機械,0.000024,TOPIX Small 1,
2025/6/30,竹内製作所,6432,機械,0.000212,TOPIX Small 1,
2025/6/30,マックス,6454,機械,0.00014,TOPIX Small 1,
2025/6/30,新晃工業,6458,機械,0.000086,TOPIX Small 1,
2025/6/30,ＴＰＲ,6463,機械,0.000062,TOPIX Small 1,
2025/6/30,ツバキ・ナカシマ,6464,機械,0.000021,TOPIX Small 1,
2025/6/30,不二越,6474,機械,0.000057,TOPIX Small 1,
2025/6/30,イーグル工業,6486,機械,0.000053,TOPIX Small 1,
2025/6/30,ＰＩＬＬＡＲ,6490,機械,0.00009,TOPIX Small 1,
2025/6/30,キッツ,6498,機械,0.000096,TOPIX Small 1,
2025/6/30,シンフォニアテクノロジー,6507,電気機器,0.000242,TOPIX Small 1,
2025/6/30,明電舎,6508,電気機器,0.000229,TOPIX Small 1,
2025/6/30,山洋電気,6516,電気機器,0.000104,TOPIX Small 1,
2025/6/30,ＰＨＣホールディングス,6523,電気機器,0.000043,TOPIX Small 1,
2025/6/30,ジャパンエレベーターサービスホールディングス,6544,サービス業,0.000411,TOPIX Small 1,
2025/6/30,東芝テック,6588,電気機器,0.00011,TOPIX Small 1,
2025/6/30,芝浦メカトロニクス,6590,電気機器,0.000197,TOPIX Small 1,
2025/6/30,ダイヘン,6622,電気機器,0.000149,TOPIX Small 1,
2025/6/30,ヤーマン,6630,電気機器,0.000041,TOPIX Small 1,
2025/6/30,日東工業,6651,電気機器,0.000105,TOPIX Small 1,
2025/6/30,ＩＤＥＣ,6652,電気機器,0.000079,TOPIX Small 1,
2025/6/30,沖電気工業,6703,電気機器,0.000195,TOPIX Small 1,
2025/6/30,ワコム,6727,電気機器,0.000111,TOPIX Small 1,
2025/6/30,ＥＩＺＯ,6737,電気機器,0.00007,TOPIX Small 1,
2025/6/30,エレコム,6750,電気機器,0.000108,TOPIX Small 1,
2025/6/30,富士通ゼネラル,6755,電気機器,0.000057,TOPIX Small 1,
2025/6/30,タムラ製作所,6768,電気機器,0.000048,TOPIX Small 1,
2025/6/30,メイコー,6787,電気機器,0.000169,TOPIX Small 1,
2025/6/30,ヨコオ,6800,電気機器,0.00003,TOPIX Small 1,
2025/6/30,ホシデン,6804,電気機器,0.000136,TOPIX Small 1,
2025/6/30,日本航空電子工業,6807,電気機器,0.000167,TOPIX Small 1,
2025/6/30,マクセル,6810,電気機器,0.000091,TOPIX Small 1,
2025/6/30,古野電気,6814,電気機器,0.000111,TOPIX Small 1,
2025/6/30,エスペック,6859,電気機器,0.000068,TOPIX Small 1,
2025/6/30,日置電機,6866,電気機器,0.000074,TOPIX Small 1,
2025/6/30,日本マイクロニクス,6871,電気機器,0.00022,TOPIX Small 1,
2025/6/30,メガチップス,6875,電気機器,0.000102,TOPIX Small 1,
2025/6/30,イリソ電子工業,6908,電気機器,0.000071,TOPIX Small 1,
2025/6/30,オプテックスグループ,6914,電気機器,0.000079,TOPIX Small 1,
2025/6/30,日本セラミック,6929,電気機器,0.000064,TOPIX Small 1,
2025/6/30,山一電機,6941,電気機器,0.000054,TOPIX Small 1,
2025/6/30,図研,6947,電気機器,0.000121,TOPIX Small 1,
2025/6/30,エンプラス,6961,電気機器,0.000032,TOPIX Small 1,
2025/6/30,三井ハイテック,6966,電気機器,0.000078,TOPIX Small 1,
2025/6/30,東海理化電機製作所,6995,輸送用機器,0.000147,TOPIX Small 1,
2025/6/30,ニチコン,6996,電気機器,0.000069,TOPIX Small 1,
2025/6/30,ＫＯＡ,6999,電気機器,0.000032,TOPIX Small 1,
2025/6/30,三井Ｅ＆Ｓ,7003,機械,0.000381,TOPIX Small 1,
2025/6/30,カナデビア,7004,機械,0.0002,TOPIX Small 1,
2025/6/30,名村造船所,7014,輸送用機器,0.000222,TOPIX Small 1,
2025/6/30,アンビスホールディングス,7071,サービス業,0.000026,TOPIX Small 1,
2025/6/30,カーブスホールディングス,7085,サービス業,0.000048,TOPIX Small 1,
2025/6/30,三菱ロジスネクスト,7105,輸送用機器,0.000078,TOPIX Small 1,
2025/6/30,フルサト・マルカホールディングス,7128,卸売業,0.000049,TOPIX Small 1,
2025/6/30,ヤマエグループホールディングス,7130,卸売業,0.000067,TOPIX Small 1,
2025/6/30,ＦＰＧ,7148,証券、商品先物取引業,0.000185,TOPIX Small 1,
2025/6/30,ジャパンインベストメントアドバイザー,7172,証券、商品先物取引業,0.000068,TOPIX Small 1,
2025/6/30,東京きらぼしフィナンシャルグループ,7173,銀行業,0.00019,TOPIX Small 1,
2025/6/30,富山第一銀行,7184,銀行業,0.000077,TOPIX Small 1,
2025/6/30,西日本フィナンシャルホールディングス,7189,銀行業,0.000323,TOPIX Small 1,
2025/6/30,プレミアグループ,7199,その他金融業,0.000087,TOPIX Small 1,
2025/6/30,武蔵精密工業,7220,輸送用機器,0.000186,TOPIX Small 1,
2025/6/30,新明和工業,7224,輸送用機器,0.000115,TOPIX Small 1,
2025/6/30,極東開発工業,7226,輸送用機器,0.00009,TOPIX Small 1,
2025/6/30,タチエス,7239,輸送用機器,0.000079,TOPIX Small 1,
2025/6/30,フタバ産業,7241,輸送用機器,0.00006,TOPIX Small 1,
2025/6/30,カヤバ,7242,輸送用機器,0.000125,TOPIX Small 1,
2025/6/30,プレス工業,7246,輸送用機器,0.00005,TOPIX Small 1,
2025/6/30,太平洋工業,7250,輸送用機器,0.000077,TOPIX Small 1,
2025/6/30,エクセディ,7278,輸送用機器,0.000167,TOPIX Small 1,
2025/6/30,ミツバ,7280,電気機器,0.000038,TOPIX Small 1,
2025/6/30,愛三工業,7283,輸送用機器,0.000079,TOPIX Small 1,
2025/6/30,エフ・シー・シー,7296,輸送用機器,0.000121,TOPIX Small 1,
2025/6/30,第四北越フィナンシャルグループ,7327,銀行業,0.000255,TOPIX Small 1,
2025/6/30,十六フィナンシャルグループ,7380,銀行業,0.000166,TOPIX Small 1,
2025/6/30,北國フィナンシャルホールディングス,7381,銀行業,0.000113,TOPIX Small 1,
2025/6/30,あいちフィナンシャルグループ,7389,銀行業,0.000115,TOPIX Small 1,
2025/6/30,ノジマ,7419,小売業,0.000269,TOPIX Small 1,
2025/6/30,カッパ・クリエイト,7421,小売業,0.000062,TOPIX Small 1,
2025/6/30,伯東,7433,卸売業,0.00005,TOPIX Small 1,
2025/6/30,三菱食品,7451,卸売業,0.000153,TOPIX Small 1,
2025/6/30,松田産業,7456,卸売業,0.000066,TOPIX Small 1,
2025/6/30,イオン北海道,7512,小売業,0.000057,TOPIX Small 1,
2025/6/30,コジマ,7513,小売業,0.000053,TOPIX Small 1,
2025/6/30,コーナン商事,7516,小売業,0.000113,TOPIX Small 1,
2025/6/30,西松屋チェーン,7545,小売業,0.000121,TOPIX Small 1,
2025/6/30,ハピネット,7552,卸売業,0.000115,TOPIX Small 1,
2025/6/30,日本ライフライン,7575,卸売業,0.000099,TOPIX Small 1,
2025/6/30,サイゼリヤ,7581,小売業,0.000169,TOPIX Small 1,
2025/6/30,ＶＴホールディングス,7593,小売業,0.000048,TOPIX Small 1,
2025/6/30,ＩＤＯＭ,7599,卸売業,0.000094,TOPIX Small 1,
2025/6/30,ユナイテッドアローズ,7606,小売業,0.00006,TOPIX Small 1,
2025/6/30,ハイデイ日高,7611,小売業,0.00014,TOPIX Small 1,
2025/6/30,シークス,7613,卸売業,0.000044,TOPIX Small 1,
2025/6/30,壱番屋,7630,小売業,0.000095,TOPIX Small 1,
2025/6/30,長野計器,7715,精密機器,0.000032,TOPIX Small 1,
2025/6/30,スター精密,7718,機械,0.000071,TOPIX Small 1,
2025/6/30,東京計器,7721,精密機器,0.000076,TOPIX Small 1,
2025/6/30,理研計器,7734,精密機器,0.000106,TOPIX Small 1,
2025/6/30,キヤノン電子,7739,電気機器,0.00006,TOPIX Small 1,
2025/6/30,タムロン,7740,精密機器,0.000111,TOPIX Small 1,
2025/6/30,ノーリツ鋼機,7744,精密機器,0.000108,TOPIX Small 1,
2025/6/30,Ａ＆Ｄホロンホールディングス,7745,精密機器,0.000065,TOPIX Small 1,
2025/6/30,シチズン時計,7762,精密機器,0.000195,TOPIX Small 1,
2025/6/30,メニコン,7780,精密機器,0.000103,TOPIX Small 1,
2025/6/30,パラマウントベッドホールディングス,7817,その他製品,0.000137,TOPIX Small 1,
2025/6/30,前田工繊,7821,その他製品,0.000096,TOPIX Small 1,
2025/6/30,フルヤ金属,7826,その他製品,0.000053,TOPIX Small 1,
2025/6/30,ＳＨＯＥＩ,7839,その他製品,0.000112,TOPIX Small 1,
2025/6/30,エイベックス,7860,情報・通信業,0.000059,TOPIX Small 1,
2025/6/30,フジシールインターナショナル,7864,その他製品,0.000155,TOPIX Small 1,
2025/6/30,ＮＩＳＳＨＡ,7915,その他製品,0.000057,TOPIX Small 1,
2025/6/30,ニチハ,7943,ガラス・土石製品,0.000092,TOPIX Small 1,
2025/6/30,ローランド,7944,その他製品,0.000055,TOPIX Small 1,
2025/6/30,エフピコ,7947,化学,0.000145,TOPIX Small 1,
2025/6/30,象印マホービン,7965,電気機器,0.000099,TOPIX Small 1,
2025/6/30,リンテック,7966,その他製品,0.000139,TOPIX Small 1,
2025/6/30,信越ポリマー,7970,化学,0.000093,TOPIX Small 1,
2025/6/30,イトーキ,7972,その他製品,0.000108,TOPIX Small 1,
2025/6/30,三菱鉛筆,7976,その他製品,0.000069,TOPIX Small 1,
2025/6/30,タカラスタンダード,7981,その他製品,0.000136,TOPIX Small 1,
2025/6/30,グローブライド,7990,その他製品,0.000052,TOPIX Small 1,
2025/6/30,オカムラ,7994,その他製品,0.000165,TOPIX Small 1,
2025/6/30,バルカー,7995,化学,0.000058,TOPIX Small 1,
2025/6/30,スクロール,8005,小売業,0.000041,TOPIX Small 1,
2025/6/30,ヨンドシーホールディングス,8008,小売業,0.000043,TOPIX Small 1,
2025/6/30,オンワードホールディングス,8016,繊維製品,0.000096,TOPIX Small 1,
2025/6/30,美津濃,8022,その他製品,0.000196,TOPIX Small 1,
2025/6/30,セイコーグループ,8050,精密機器,0.000168,TOPIX Small 1,
2025/6/30,山善,8051,卸売業,0.00011,TOPIX Small 1,
2025/6/30,内田洋行,8057,卸売業,0.000092,TOPIX Small 1,
2025/6/30,ユアサ商事,8074,卸売業,0.000101,TOPIX Small 1,
2025/6/30,阪和興業,8078,卸売業,0.000234,TOPIX Small 1,
2025/6/30,正栄食品工業,8079,卸売業,0.000068,TOPIX Small 1,
2025/6/30,三愛オブリ,8097,卸売業,0.000111,TOPIX Small 1,
2025/6/30,稲畑産業,8098,卸売業,0.000228,TOPIX Small 1,
2025/6/30,サンゲツ,8130,卸売業,0.000194,TOPIX Small 1,
2025/6/30,伊藤忠エネクス,8133,卸売業,0.000112,TOPIX Small 1,
2025/6/30,モスフードサービス,8153,卸売業,0.000143,TOPIX Small 1,
2025/6/30,加賀電子,8154,卸売業,0.000146,TOPIX Small 1,
2025/6/30,木曽路,8160,小売業,0.000094,TOPIX Small 1,
2025/6/30,上新電機,8173,小売業,0.000062,TOPIX Small 1,
2025/6/30,ロイヤルホールディングス,8179,小売業,0.000121,TOPIX Small 1,
2025/6/30,ライフコーポレーション,8194,小売業,0.000111,TOPIX Small 1,
2025/6/30,リンガーハット,8200,小売業,0.000075,TOPIX Small 1,
2025/6/30,ＡＯＫＩホールディングス,8214,小売業,0.000094,TOPIX Small 1,
2025/6/30,コメリ,8218,小売業,0.000104,TOPIX Small 1,
2025/6/30,青山商事,8219,小売業,0.000123,TOPIX Small 1,
2025/6/30,松屋,8237,小売業,0.000045,TOPIX Small 1,
2025/6/30,平和堂,8276,小売業,0.000122,TOPIX Small 1,
2025/6/30,フジ,8278,小売業,0.000096,TOPIX Small 1,
2025/6/30,ゼビオホールディングス,8281,小売業,0.000039,TOPIX Small 1,
2025/6/30,武蔵野銀行,8336,銀行業,0.000121,TOPIX Small 1,
2025/6/30,千葉興業銀行,8337,銀行業,0.000069,TOPIX Small 1,
2025/6/30,東邦銀行,8346,銀行業,0.000093,TOPIX Small 1,
2025/6/30,スルガ銀行,8358,銀行業,0.000221,TOPIX Small 1,
2025/6/30,大垣共立銀行,8361,銀行業,0.000116,TOPIX Small 1,
2025/6/30,滋賀銀行,8366,銀行業,0.000213,TOPIX Small 1,
2025/6/30,南都銀行,8367,銀行業,0.000151,TOPIX Small 1,
2025/6/30,百五銀行,8368,銀行業,0.000158,TOPIX Small 1,
2025/6/30,紀陽銀行,8370,銀行業,0.000218,TOPIX Small 1,
2025/6/30,山陰合同銀行,8381,銀行業,0.000182,TOPIX Small 1,
2025/6/30,百十四銀行,8386,銀行業,0.0001,TOPIX Small 1,
2025/6/30,阿波銀行,8388,銀行業,0.000096,TOPIX Small 1,
2025/6/30,みずほリース,8425,その他金融業,0.000196,TOPIX Small 1,
2025/6/30,日本証券金融,8511,その他金融業,0.000157,TOPIX Small 1,
2025/6/30,アイフル,8515,その他金融業,0.00017,TOPIX Small 1,
2025/6/30,名古屋銀行,8522,銀行業,0.000121,TOPIX Small 1,
2025/6/30,北洋銀行,8524,銀行業,0.000182,TOPIX Small 1,
2025/6/30,京葉銀行,8544,銀行業,0.00011,TOPIX Small 1,
2025/6/30,リコーリース,8566,その他金融業,0.000119,TOPIX Small 1,
2025/6/30,ジャックス,8584,その他金融業,0.000117,TOPIX Small 1,
2025/6/30,オリエントコーポレーション,8585,その他金融業,0.000077,TOPIX Small 1,
2025/6/30,トモニホールディングス,8600,銀行業,0.000126,TOPIX Small 1,
2025/6/30,岡三証券グループ,8609,証券、商品先物取引業,0.000129,TOPIX Small 1,
2025/6/30,丸三証券,8613,証券、商品先物取引業,0.000072,TOPIX Small 1,
2025/6/30,東海東京フィナンシャル・ホールディングス,8616,証券、商品先物取引業,0.000143,TOPIX Small 1,
2025/6/30,松井証券,8628,証券、商品先物取引業,0.000117,TOPIX Small 1,
2025/6/30,マネックスグループ,8698,証券、商品先物取引業,0.000166,TOPIX Small 1,
2025/6/30,極東証券,8706,証券、商品先物取引業,0.000046,TOPIX Small 1,
2025/6/30,池田泉州ホールディングス,8714,銀行業,0.000193,TOPIX Small 1,
2025/6/30,アニコム　ホールディングス,8715,保険業,0.000052,TOPIX Small 1,
2025/6/30,イー・ギャランティ,8771,その他金融業,0.000059,TOPIX Small 1,
2025/6/30,平和不動産,8803,不動産業,0.000173,TOPIX Small 1,
2025/6/30,レオパレス２１,8848,不動産業,0.000133,TOPIX Small 1,
2025/6/30,スターツコーポレーション,8850,不動産業,0.000182,TOPIX Small 1,
2025/6/30,ゴールドクレスト,8871,不動産業,0.000055,TOPIX Small 1,
2025/6/30,日本エスコン,8892,不動産業,0.000063,TOPIX Small 1,
2025/6/30,ＭＩＲＡＲＴＨホールディングス,8897,不動産業,0.000054,TOPIX Small 1,
2025/6/30,カチタス,8919,不動産業,0.000164,TOPIX Small 1,
2025/6/30,トーセイ,8923,不動産業,0.000105,TOPIX Small 1,
2025/6/30,サンフロンティア不動産,8934,不動産業,0.000084,TOPIX Small 1,
2025/6/30,富士急行,9010,陸運業,0.000063,TOPIX Small 1,
2025/6/30,鴻池運輸,9025,陸運業,0.000124,TOPIX Small 1,
2025/6/30,サカイ引越センター,9039,陸運業,0.000083,TOPIX Small 1,
2025/6/30,センコーグループホールディングス,9069,陸運業,0.000319,TOPIX Small 1,
2025/6/30,福山通運,9075,陸運業,0.000089,TOPIX Small 1,
2025/6/30,ＡＺ－ＣＯＭ丸和ホールディングス,9090,陸運業,0.000078,TOPIX Small 1,
2025/6/30,ＮＳユナイテッド海運,9110,海運業,0.000061,TOPIX Small 1,
2025/6/30,飯野海運,9119,海運業,0.000092,TOPIX Small 1,
2025/6/30,ＴＲＥホールディングス,9247,サービス業,0.00008,TOPIX Small 1,
2025/6/30,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,9267,小売業,0.000088,TOPIX Small 1,
2025/6/30,ＫＰＰグループホールディングス,9274,卸売業,0.000037,TOPIX Small 1,
2025/6/30,三井倉庫ホールディングス,9302,倉庫・運輸関連業,0.0003,TOPIX Small 1,
2025/6/30,住友倉庫,9303,倉庫・運輸関連業,0.000214,TOPIX Small 1,
2025/6/30,大栄環境,9336,サービス業,0.000175,TOPIX Small 1,
2025/6/30,テレビ朝日ホールディングス,9409,情報・通信業,0.000168,TOPIX Small 1,
2025/6/30,スカパーＪＳＡＴホールディングス,9412,情報・通信業,0.000279,TOPIX Small 1,
2025/6/30,テレビ東京ホールディングス,9413,情報・通信業,0.000053,TOPIX Small 1,
2025/6/30,ビジョン,9416,情報・通信業,0.000043,TOPIX Small 1,
2025/6/30,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,9418,情報・通信業,0.000192,TOPIX Small 1,
2025/6/30,日本通信,9424,情報・通信業,0.000032,TOPIX Small 1,
2025/6/30,学研ホールディングス,9470,情報・通信業,0.000043,TOPIX Small 1,
2025/6/30,沖縄電力,9511,電気・ガス業,0.000057,TOPIX Small 1,
2025/6/30,レノバ,9519,電気・ガス業,0.000044,TOPIX Small 1,
2025/6/30,静岡ガス,9543,電気・ガス業,0.00006,TOPIX Small 1,
2025/6/30,メタウォーター,9551,電気・ガス業,0.000073,TOPIX Small 1,
2025/6/30,Ｍ＆Ａ総研ホールディングス,9552,サービス業,0.000041,TOPIX Small 1,
2025/6/30,松竹,9601,情報・通信業,0.000192,TOPIX Small 1,
2025/6/30,エイチ・アイ・エス,9603,サービス業,0.00011,TOPIX Small 1,
2025/6/30,東映,9605,情報・通信業,0.000214,TOPIX Small 1,
2025/6/30,ナガワ,9663,サービス業,0.000042,TOPIX Small 1,
2025/6/30,東京都競馬,9672,サービス業,0.000089,TOPIX Small 1,
2025/6/30,カナモト,9678,サービス業,0.000128,TOPIX Small 1,
2025/6/30,ＤＴＳ,9682,情報・通信業,0.000218,TOPIX Small 1,
2025/6/30,シーイーシー,9692,情報・通信業,0.000066,TOPIX Small 1,
2025/6/30,ニシオホールディングス,9699,サービス業,0.000085,TOPIX Small 1,
2025/6/30,トランス・コスモス,9715,サービス業,0.000114,TOPIX Small 1,
2025/6/30,乃村工藝社,9716,サービス業,0.000102,TOPIX Small 1,
2025/6/30,藤田観光,9722,サービス業,0.000126,TOPIX Small 1,
2025/6/30,丹青社,9743,サービス業,0.000072,TOPIX Small 1,
2025/6/30,ＴＫＣ,9746,情報・通信業,0.000163,TOPIX Small 1,
2025/6/30,船井総研ホールディングス,9757,サービス業,0.000123,TOPIX Small 1,
2025/6/30,福井コンピュータホールディングス,9790,情報・通信業,0.000051,TOPIX Small 1,
2025/6/30,ダイセキ,9793,サービス業,0.000214,TOPIX Small 1,
2025/6/30,泉州電業,9824,卸売業,0.00007,TOPIX Small 1,
2025/6/30,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,9828,小売業,0.000062,TOPIX Small 1,
2025/6/30,トラスコ中山,9830,卸売業,0.000114,TOPIX Small 1,
2025/6/30,オートバックスセブン,9832,卸売業,0.000131,TOPIX Small 1,
2025/6/30,アークランズ,9842,小売業,0.000138,TOPIX Small 1,
2025/6/30,加藤産業,9869,卸売業,0.000178,TOPIX Small 1,
2025/6/30,イエローハット,9882,卸売業,0.000127,TOPIX Small 1,
2025/6/30,ＪＢＣＣホールディングス,9889,情報・通信業,0.000089,TOPIX Small 1,
2025/6/30,王将フードサービス,9936,小売業,0.000183,TOPIX Small 1,
2025/6/30,アークス,9948,小売業,0.000132,TOPIX Small 1,
2025/6/30,バローホールディングス,9956,小売業,0.000126,TOPIX Small 1,
2025/6/30,ベルク,9974,小売業,0.000097,TOPIX Small 1,
2025/6/30,ベルーナ,9997,小売業,0.000056,TOPIX Small 1,
2025/6/30,極洋,1301,水産・農林業,0.000067,TOPIX Small 2,https://www.openwork.jp/a0910000000Fqdi/analysis/
2025/6/30,ユキグニファクトリー,1375,水産・農林業,0.000033,TOPIX Small 2,https://www.openwork.jp/a0910000000Fqdp/analysis/
2025/6/30,カネコ種苗,1376,水産・農林業,0.000013,TOPIX Small 2,https://www.openwork.jp/a0910000000Fqdn/analysis/
2025/6/30,ホクト,1379,水産・農林業,0.000056,TOPIX Small 2,https://www.openwork.jp/a0910000000Fqdq/analysis/
2025/6/30,ｒｏｂｏｔ　ｈｏｍｅ,1435,不動産業,0.000011,TOPIX Small 2,https://www.openwork.jp/a0C1000000poa06/analysis/
2025/6/30,第一カッター興業,1716,建設業,0.000011,TOPIX Small 2,https://www.openwork.jp/a0910000000FqeB/analysis/
2025/6/30,ビーアールホールディングス,1726,建設業,0.000016,TOPIX Small 2,https://www.openwork.jp/a0910000000G0zH/analysis/
2025/6/30,高松コンストラクショングループ,1762,建設業,0.000076,TOPIX Small 2,
2025/6/30,ヤマウラ,1780,建設業,0.000022,TOPIX Small 2,
2025/6/30,オリエンタル白石,1786,建設業,0.000047,TOPIX Small 2,
2025/6/30,松井建設,1810,建設業,0.000025,TOPIX Small 2,
2025/6/30,不動テトラ,1813,建設業,0.000035,TOPIX Small 2,
2025/6/30,鉄建建設,1815,建設業,0.000044,TOPIX Small 2,
2025/6/30,大豊建設,1822,建設業,0.000027,TOPIX Small 2,
2025/6/30,矢作建設工業,1870,建設業,0.000056,TOPIX Small 2,
2025/6/30,ピーエス・コンストラクション,1871,建設業,0.00003,TOPIX Small 2,
2025/6/30,日本ハウスホールディングス,1873,建設業,0.000015,TOPIX Small 2,
2025/6/30,新日本建設,1879,建設業,0.000057,TOPIX Small 2,
2025/6/30,東亜道路工業,1882,建設業,0.000063,TOPIX Small 2,
2025/6/30,日本国土開発,1887,建設業,0.000035,TOPIX Small 2,
2025/6/30,若築建設,1888,建設業,0.00003,TOPIX Small 2,
2025/6/30,福田組,1899,建設業,0.000046,TOPIX Small 2,
2025/6/30,日特建設,1929,建設業,0.000026,TOPIX Small 2,
2025/6/30,北陸電気工事,1930,建設業,0.00002,TOPIX Small 2,
2025/6/30,ユアテック,1934,建設業,0.000095,TOPIX Small 2,
2025/6/30,日本リーテック,1938,建設業,0.000035,TOPIX Small 2,
2025/6/30,四電工,1939,建設業,0.00004,TOPIX Small 2,
2025/6/30,東京エネシス,1945,建設業,0.000033,TOPIX Small 2,
2025/6/30,トーエネック,1946,建設業,0.000049,TOPIX Small 2,
2025/6/30,日本電設工業,1950,建設業,0.000117,TOPIX Small 2,
2025/6/30,新日本空調,1952,建設業,0.000076,TOPIX Small 2,
2025/6/30,中外炉工業,1964,建設業,0.000027,TOPIX Small 2,
2025/6/30,太平電業,1968,建設業,0.000086,TOPIX Small 2,
2025/6/30,朝日工業社,1975,建設業,0.000056,TOPIX Small 2,
2025/6/30,明星工業,1976,建設業,0.000061,TOPIX Small 2,
2025/6/30,日比谷総合設備,1982,建設業,0.000073,TOPIX Small 2,
2025/6/30,日東富士製粉,2003,食料品,0.000031,TOPIX Small 2,
2025/6/30,昭和産業,2004,食料品,0.000061,TOPIX Small 2,
2025/6/30,中部飼料,2053,食料品,0.000053,TOPIX Small 2,
2025/6/30,フィード・ワン,2060,食料品,0.000035,TOPIX Small 2,
2025/6/30,日本甜菜製糖,2108,食料品,0.000031,TOPIX Small 2,
2025/6/30,ＤＭ三井製糖,2109,食料品,0.000074,TOPIX Small 2,
2025/6/30,ウェルネオシュガー,2117,食料品,0.000031,TOPIX Small 2,
2025/6/30,ＬＩＦＵＬＬ,2120,サービス業,0.000014,TOPIX Small 2,
2025/6/30,メンバーズ,2130,サービス業,0.000013,TOPIX Small 2,
2025/6/30,アイティメディア,2148,サービス業,0.000022,TOPIX Small 2,
2025/6/30,ケアネット,2150,サービス業,0.000036,TOPIX Small 2,
2025/6/30,Ｅ・Ｊホールディングス,2153,サービス業,0.000025,TOPIX Small 2,
2025/6/30,クックパッド,2193,サービス業,0.000014,TOPIX Small 2,
2025/6/30,中村屋,2204,食料品,0.000019,TOPIX Small 2,
2025/6/30,名糖産業,2207,食料品,0.000022,TOPIX Small 2,
2025/6/30,井村屋グループ,2209,食料品,0.000033,TOPIX Small 2,
2025/6/30,不二家,2211,食料品,0.00004,TOPIX Small 2,
2025/6/30,モロゾフ,2217,食料品,0.000037,TOPIX Small 2,
2025/6/30,六甲バター,2266,食料品,0.000022,TOPIX Small 2,
